470	3619.90586803692
471	4140.60703318515
472	4755.95951148958
473	5482.93009202847
474	6340.97233596052
475	7352.18782052371
476	8541.43845711074
477	9936.39210929553
478	11567.4827069036
479	13467.7659551507
480	15672.6528205064
481	18219.5054494673
482	21147.0841919113
483	24494.8400140448
484	28302.0537351806
485	32606.8320059799
486	37444.9794104415
487	42848.7760169789
488	48845.6994891632
489	55457.1397575152
490	62697.1614622257
491	70571.3741264489
492	79075.9716178608
493	88197.0003679837
494	97909.9097386662
495	108179.427833886
496	118959.79225699
497	130195.348445985
498	141821.509231193
499	153766.049355746
500	165950.689257001
501	178292.904865397
502	190707.885914604
503	203110.555462605
504	215417.558882246
505	227549.131977551
506	239430.765146441
507	250994.593192955
508	262180.457596101
509	272936.608494698
510	283220.035807192
511	292996.441100029
512	302239.882392736
513	310932.141552028
514	319061.877084112
515	326623.633180383
516	333616.778455314
517	340044.445051522
518	345912.531226456
519	351228.819093639
520	356002.245047889
521	360242.344879747
522	363958.880016067
523	367161.636944172
524	369860.379713547
525	372064.926211069
526	373785.31310238
527	375032.012025326
528	375816.160609574
529	376149.775723287
530	376045.922369934
531	375518.819122967
532	374583.869108978
533	373257.613586846
534	371557.612476791
535	369502.262266223
536	367110.566222314
537	364401.874609845
538	361395.613645055
539	358111.021349823
540	354566.906551713
541	350781.444323097
542	346772.017521802
543	342555.110143872
544	338146.254257511
545	333560.028639625
546	328810.104103973
547	323909.328045266
548	318869.839009556
549	313703.201156611
550	308420.548267944
551	303032.727394439
552	297550.433218421
553	291984.325596985
554	286345.124419572
555	280643.677720273
556	274891.000811999
557	269098.285950861
558	263276.883610558
559	257438.257786474
560	251593.918817801
561	245755.337994399
562	239933.848702623
563	234140.539075729
564	228386.141076177
565	222680.920684266
566	217034.57344028
567	211456.129028153
568	205953.867939828
569	200535.25256081
570	195206.874305026
571	189974.417732083
572	184842.641927911
573	179815.378840562
574	174895.547750591
575	170085.184629007
576	165385.48479918
577	160796.857072347
578	156318.987365921
579	151950.909733539
580	147691.082727549
581	143537.469068893
582	139487.61670601
583	135538.739492944
584	131687.795897182
585	127931.564350083
586	124266.714068326
587	120689.87039549
588	117197.673931938
589	113786.832932715
590	110454.168652483
591	107196.653500079
592	104011.442030238
593	100895.894944885
594	97847.5963999967
595	94864.3650163268
596	91944.2590734876
597	89085.576427995
598	86286.8497379973
599	83546.837602182
600	80864.5122294562
601	78239.0442513255
602	75669.7852723719
603	73156.2487277966
604	70698.0895825277
605	68295.0833657101
606	65947.104989171
607	63654.1077502535
608	61416.1028696063
609	59233.1398643647
610	57105.2880076882
611	55032.619077753
612	53015.1915537431
613	51053.036373729
614	49146.1443299903
615	47294.4551416311
616	45497.8482124326
617	43756.1350538585
618	42069.0533289668
619	40436.2624525899
620	38857.3406663757
621	37331.7834939367
622	35859.0034711883
623	34438.3310397186
624	33069.0164864314
625	31750.2328104635
626	30481.0793982064
627	29260.5863888794
628	28087.7196162357
629	26961.3860163836
630	25880.4393971217
631	24843.6864704069
632	23849.8930563951
633	22897.7903747315
634	21986.0813462655
635	21113.4468359788
636	20278.551775527
637	19480.0511113025
638	18716.595531235
639	17986.8369305959
640	17289.4335838007
641	16623.0549955653
642	15986.3864107356
643	15378.1329676561
644	14797.02348505
645	14241.8138770503
646	13711.290195248
647	13204.2713004106
648	12719.6111698819
649	12256.2008496242
650	11812.9700624082
651	11388.8884858241
652	10982.9667155998
653	10594.2569311756
654	10221.8532816497
655	9864.8920110635
656	9522.55134259828
657	9194.05114159783
658	8878.65237746305
659	8575.65640438846
660	8284.4040806606
661	8004.27474582986
662	7734.68507452266
663	7475.08782499937
664	7224.97049980314
665	6983.85393500288
666	6751.29083362749
667	6526.86425793136
668	6310.186094139
669	6100.89550230063
670	5898.65736286372
671	5703.16073053726
672	5514.11730500619
673	5331.25992705092
674	5154.34110764868
675	4983.13159668613
676	4817.41899700089
677	4657.0064285991
678	4501.71124706948
679	4351.36381943438
680	4205.80635994857
681	4064.89182767613
682	3928.48288704796
683	3796.45093202571
684	3668.67517397262
685	3545.04179285775
686	3425.44315099516
687	3309.77706814334
688	3197.94615646026
689	3089.85721352415
690	2985.4206713873
691	2884.55009942741
692	2787.16175859597
693	2693.17420453335
694	2602.50793692292
695	2515.08509238961
696	2430.82917820831
697	2349.66484407321
698	2271.5176891867
699	2196.31410195444
700	2123.98112961903
701	2054.44637522566
702	1987.63791938803
703	1923.48426440859
704	1861.91429840323
705	1802.85727718329
706	1746.24282175787
707	1692.00092943325
708	1640.0619966036
709	1590.35685144681
710	1542.81679485922
711	1497.37364808325
712	1453.95980560087
713	1412.5082919829
714	1372.95282149878
715	1335.22785940251
716	1299.26868391841
717	1265.01144805358
718	1232.39324046317
719	1201.35214468875
720	1171.82729617942
721	1143.7589365897
722	1117.08846492704
723	1091.75848519594
724	1067.71285025398
725	1044.8967016588
726	1023.25650534317
727	1002.7400830088
728	983.296639177908
729	964.876783885526
730	947.432551034624
731	930.917412471168
732	915.286287867001
733	900.495550525333
734	886.503029246778
735	873.26800641358
736	860.751212466109
737	848.914816959088
738	837.722416395588
739	827.139019044832
740	817.131026955415
741	807.666215379001
742	798.713709820999
743	790.243960934398
744	782.228717471038
745	774.64099750129
746	767.455058108525
747	760.646363759178
748	754.191553542614
749	748.068407467691
750	742.255811994936
751	736.733724974735
752	731.483140153045
753	726.486051396898
754	721.725416782596
755	717.185122679903
756	712.849947956031
757	708.705528413651
758	704.738321567724
759	700.93557185671
760	697.285276374593
761	693.77615120139
762	690.397598401246
763	687.139673749027
